latlon,planning_area_id
52.481281_13.4404571,08100415
52.5206654_13.601967,10400835
52.462617_13.4347079,08200622
52.4698065_13.348346,07300619
52.4697642_13.34835,07300619
52.4794964_13.4427951,08100415
52.485723_13.4318601,08100312
52.632699_13.2922874,12400721
52.6325765_13.2914067,12400721
52.6345744_13.2900434,12400721
52.6336188_13.2933318,12400721
52.6331281_13.2906304,12400721
52.6337341_13.2898508,12400721
52.5537478_13.3446336,01400938
52.4722076_13.3209047,07300515
52.4713139_13.3195367,04400835
52.4727811_13.3140114,04400834
52.472255_13.3230853,07300515
52.4933562_13.4278557,08100310
52.4848206_13.3348635,04501153
52.4881845_13.3385873,07200307
52.4868954_13.3436457,07200307
52.4867769_13.3419491,07200307
52.6331874_13.2881203,12400720
52.5071658_13.5923822,10400836
52.4675031_13.3081817,06400844
52.4886706_13.3013352,04500939
52.4886453_13.3012678,04500939
52.4885783_13.3011812,04500939
52.4886823_13.3012183,04500939
52.4886344_13.3012026,04500939
52.5258635_13.300948,04300517
52.5371202_13.3724445,01100308
52.5535468_13.4121636,03601141
52.4819586_13.4400577,08100312
52.4866977_13.3348675,04501153
52.4548387_13.3243272,06100102
52.4853088_13.3524553,07200409
52.4854579_13.3399035,07200308
52.4697782_13.440094,08100208
52.4858_13.4244936,08100206
52.498569_13.3008379,04500938
52.4487644_13.3533448,06100205
52.551134_13.4106037,03601141
52.5092356_13.4998585,11400929
52.3941761_13.4118694,07601545
52.4752044_13.4400164,08100416
52.4883713_13.4256366,08100311
52.5662917_13.4093188,03400723
52.5604713_13.4127157,03400826
52.5662104_13.4093075,03400723
52.5545583_13.4101515,03601139
52.4240216_13.3945755,07501135
52.4239202_13.3946645,07501135
52.4846058_13.4277273,08100206
52.4858635_13.4244957,08100206
52.485862_13.4245507,08100206
52.4858606_13.4246057,08100206
52.5026836_13.4620758,02500835
52.4733308_13.3378789,07300618
52.3941581_13.4122876,07601545
52.4654774_13.3858231,07400927
52.4869778_13.3384081,07200307
52.5203975_13.1861824,05200527
52.4957155_13.4680512,02500836
52.5150115_13.4858872,11300724
52.501481_13.4415933,02300316
52.4611091_13.3851631,07400927
52.6375072_13.2948727,12400721
52.514867_13.4856756,11300724
52.4124731_13.1401475,06400735
52.4148854_13.4962124,08401244
52.4479866_13.3160489,06300630
52.5138362_13.47935,11300722
52.5415214_13.6150593,10200423
52.5709283_13.3795384,12100102
52.4936522_13.3563393,07100204
52.55774_13.3791368,01300730
52.6115578_13.4822518,03300412
52.5376325_13.605919,10200421
52.5148188_13.3371688,01200629
52.4276478_13.3200347,06200421
52.5194899_13.564527,10300732
52.4385567_13.3344157,06200312
52.4517378_13.5215332,09200613
52.4733223_13.4285229,08100208
52.549602_13.457846,03500936
52.5495684_13.4577843,03500936
52.5495951_13.4578513,03500936
52.4786891_13.4273681,08100206
52.5492553_13.4562135,03500936
52.5492395_13.4560826,03500936
52.5492676_13.4562036,03500936
52.5492605_13.4562092,03500936
52.5489674_13.4548199,03500936
52.4972224_13.293313,04500938
52.5670662_13.4160715,03400830
52.5668991_13.4157349,03400830
52.5669455_13.4158288,03400830
52.4523056_13.5346547,09200613
52.4522696_13.5348156,09200613
52.4523252_13.5349309,09200613
52.459679_13.3215888,06100102
52.4803463_13.4336667,08100206
52.4803209_13.4336731,08100206
52.4595327_13.3228831,06100102
52.4595607_13.3228566,06100102
52.4602035_13.323584,06100102
52.4607003_13.324784,06100103
52.4607396_13.3248572,06100103
52.4606519_13.3247492,06100103
52.4605604_13.325124,06100103
52.4606549_13.3247939,06100103
52.5734881_13.3595486,12100103
52.5685997_13.361267,12100204
52.488762_13.3446347,07200307
52.4507255_13.6321032,09501737
52.4563485_13.512383,09200613
52.4568641_13.5101252,09200613
52.4586439_13.3232671,06100102
52.4584069_13.323926,06100102
52.4576706_13.3331114,06100208
52.4964973_13.3110176,04501043
52.4984435_13.3181635,04501043
52.5077789_13.3166637,04300624
52.5475938_13.4535654,03500936
52.5242006_13.3504303,01200626
52.4644532_13.3256025,06100103
52.4644745_13.325537,06100103
52.4591529_13.3256531,06100102
52.4591147_13.3224056,06100102
52.4591464_13.3224653,06100102
52.4590689_13.3222472,06100102
52.4588678_13.3221707,06100102
52.4588872_13.3222223,06100102
52.458859_13.322221,06100102
52.5354872_13.4235479,03701658
52.4582475_13.322521,06100102
52.4582188_13.3225199,06100102
52.4581823_13.3215657,06100102
52.4581872_13.3223584,06100102
52.4576402_13.3218408,06100102
52.4576011_13.3218293,06100102
52.4575101_13.3217747,06100102
52.4575895_13.3217635,06100102
52.4575525_13.3217326,06100102
52.4575341_13.3216634,06100102
52.457493_13.3217127,06100102
52.4574091_13.3217426,06100102
52.4571774_13.3225713,06100102
52.4570864_13.322635,06100102
52.4572089_13.3228177,06100102
52.4561714_13.324289,06100102
52.5122925_13.3122178,04300621
52.5123009_13.3122969,04300621
52.5123034_13.31237,04300621
52.4684768_13.4316172,08100208
52.501052_13.2972664,04500937
52.5002016_13.2999432,04500937
52.49896_13.2999048,04500937
52.4989382_13.2998109,04500937
52.4990139_13.2999511,04500937
52.4977019_13.2997249,04500938
52.5095709_13.3061488,04300623
52.5094998_13.3061678,04300623
52.5094728_13.3061742,04300623
52.5094396_13.3061831,04300623
52.5453265_13.4479015,03601449
52.5452994_13.4478712,03601449
52.545318_13.4478923,03601449
52.5452901_13.4478614,03601449
52.5453095_13.4478815,03601449
52.4850919_13.3626991,07200413
52.5120946_13.3104117,04300621
52.4601139_13.32584,06100103
52.4862844_13.3571107,07200410
52.4767943_13.3774585,07400721
52.5481551_13.1836754,05100210
52.4369036_13.3449015,06200313
52.4884658_13.3534502,07200409
52.4557244_13.3751513,07400823
52.531997_13.4571603,03601450
52.5318128_13.4573337,03601450
52.4914066_13.3305919,04501152
52.5361893_13.2800517,04100101
52.5075321_13.3062069,04300623
52.4613535_13.3858695,07400927
52.5698959_13.3646466,12100103
52.5643032_13.3284945,12100205
52.5517688_13.3892583,01300733
52.5539477_13.3464515,01400939
52.549802_13.3495359,01400938
52.5610271_13.40919,03400826
52.4496746_13.2693893,06400842
52.4631948_13.3192076,06100102
52.6314197_13.2898718,12400720
52.5316949_13.3508605,01200623
52.4451535_13.3855789,07501030
52.4588377_13.3221587,06100102
52.4598314_13.3231573,06100102
52.4561701_13.4374464,08200623
52.5117819_13.3899118,01100207
52.4622637_13.3218987,06100102
52.4806185_13.4352169,08100206
52.5488777_13.4125114,03601142
52.4455712_13.3730224,07501029
52.5742089_13.4449133,03300516
52.5300419_13.6189071,10200525
52.4983345_13.5803235,10400837
52.4797841_13.4318531,08100206
52.4797912_13.4317692,08100206
52.5148403_13.4776894,11300722
52.5414584_13.6154142,10200423
52.5421539_13.6066345,10200422
52.5302488_13.4615806,11300616
52.5350251_13.4232777,03701659
52.5475012_13.4168696,03601346
52.431718_13.2594329,06300526
52.5420601_13.4198403,03601347
52.5351722_13.4226422,03701659
52.5468194_13.4169349,03601346
52.5481037_13.4178809,03601346
52.5136214_13.2633229,04200310
52.5259415_13.3355336,01200521
52.4830007_13.3824366,07400720
52.4374587_13.3450885,06200313
52.4369905_13.3453652,06200313
52.4369817_13.3453716,06200313
52.4369714_13.3453781,06200313
52.4368977_13.3455358,06200313
52.4369121_13.3455264,06200313
52.5500048_13.4579777,03500935
52.5380687_13.419422,03701555
52.4952946_13.4304816,02300418
52.4664372_13.3295551,07300516
52.5171277_13.453085,02400522
52.3863245_13.4028818,07601544
52.540753_13.4214594,03601348
52.5407511_13.4215406,03601348
52.5405265_13.4220768,03601348
52.5313097_13.421709,03701659
52.4529354_13.3323477,06100208
52.5379892_13.4247836,03701658
52.537883_13.4230505,03701555
52.4998493_13.3920592,02100102
52.486746_13.3564396,07200409
52.4867754_13.3564935,07200409
52.4881328_13.3405829,07200307
52.4881273_13.3405546,07200307
52.4879988_13.340558,07200307
52.4879587_13.3405438,07200307
52.4880707_13.3405114,07200307
52.5005462_13.3917318,02100102
52.5174431_13.3369028,01200629
52.5118266_13.3869579,01100207
52.4982236_13.3254462,04501045
52.5032883_13.3655475,01100103
52.52252_13.1979424,05200631
52.4947349_13.2955441,04500938
52.5643393_13.3287849,12100205
52.5668757_13.363065,12100102
52.583556_13.2881093,12200515
52.565217_13.3632059,12100204
52.562176_13.3296938,01400937
52.5101678_13.4639905,02500833
52.5425389_13.4164849,03601347
52.4699748_13.3211937,07300516
52.4591837_13.3206282,06100102
52.4590926_13.3208835,06100102
52.4587998_13.3216838,06100102
52.476348_13.4390268,08100207
52.4871544_13.5742712,10400837
52.6314672_13.2888614,12400720
52.6325376_13.2869888,12400720
52.6325292_13.286996,12400720
52.6314362_13.2898991,12400720
52.4185333_13.4968859,08401243
52.5613333_13.4103034,03400826
52.4460816_13.3860239,07501031
52.5067482_13.3285654,04300622
52.5067384_13.3285823,04300622
52.5067421_13.328635,04300622
52.5067478_13.3285853,04300622
52.4897557_13.3592151,07200409
52.4692364_13.3257364,07300516
52.5419164_13.4231791,03601348
52.5419497_13.4231926,03601348
52.537553_13.4238801,03701658
52.4746677_13.3395867,07300618
52.474567_13.3395939,07300618
52.4746025_13.3395942,07300618
52.5088136_13.3164993,04300624
52.4664731_13.3473645,07300619
52.4859503_13.322887,04501150
52.5330448_13.2077507,05100317
52.4119354_13.5737693,09301126
52.4579592_13.3183719,06100102
52.4400222_13.3002777,06300633
52.4409838_13.5699623,09200819
52.4409248_13.5699898,09200819
52.4191117_13.1580955,06400735
52.550061_13.3625938,01401048
52.5278209_13.374643,01100308
52.5249118_13.3787923,01100308
52.4828349_13.5251069,11501339
52.4554803_13.576614,09501939
52.5069536_13.3234884,04300624
52.5070379_13.3235133,04300624
52.5069863_13.3234784,04300624
52.5069145_13.323453,04300624
52.506909_13.3233795,04300624
52.5069386_13.3234478,04300624
52.507354_13.323902,04300624
52.4419_13.4549054,08200727
52.5470683_13.3920673,01300834
52.4538594_13.3173645,06100207
52.5377134_13.4263098,03701658
52.5528448_13.5727895,10100209
52.5213255_13.6187224,10400938
52.5514881_13.387495,01300733
52.5511521_13.3841608,01300733
52.5118255_13.3868785,01100207
52.4832511_13.5273166,11501340
52.5251071_13.3773367,01100308
52.5334743_13.4038996,01100416
52.5139141_13.3094876,04300621
52.5124749_13.5886001,10400836
52.5981578_13.3557281,12601134
52.5981556_13.35557,12601134
52.5981178_13.3555749,12601134
52.5981201_13.3557064,12601134
52.5982039_13.3556354,12601134
52.5981898_13.3555797,12601134
52.5972097_13.3558568,12601134
52.5976497_13.3555195,12601134
52.5977084_13.3555395,12601134
52.5976674_13.3555514,12601134
52.5976882_13.3555961,12601134
52.5976654_13.355701,12601134
52.5976509_13.3557845,12601134
52.5976448_13.3557264,12601134
52.5976934_13.3557417,12601134
52.5976367_13.3556613,12601134
52.5976873_13.3556717,12601134
52.5075245_13.3171182,04300624
52.5604111_13.4127206,03400826
52.535311_13.4038043,01100416
52.5639698_13.3915022,01300731
52.524422_13.3279084,01200521
52.4977948_13.3512323,07100102
52.5159721_13.4406996,02400624
52.5824787_13.4115917,03200207
52.4671849_13.3413901,07300619
52.4729636_13.4286641,08100208
52.5577471_13.3789077,01300730
52.5444224_13.4254865,03601348
52.5481281_13.3665016,01401043
52.5052511_13.5575246,10300733
52.5450517_13.3628163,01401043
52.5434336_13.4218526,03601348
52.4915124_13.3625597,07100206
52.4575007_13.4483531,08200623
52.4528157_13.4373619,08200624
52.5328962_13.4121279,03701554
52.6350345_13.4948856,03100103
52.6348571_13.4952994,03100103
52.4942699_13.3336221,04501152
52.5191999_13.564522,10300732
52.5190647_13.5644976,10300732
52.5191839_13.5650475,10300732
52.5190956_13.5645202,10300732
52.519263_13.5647349,10300732
52.5192228_13.5650852,10300732
52.5148595_13.4860306,11300724
52.5240481_13.4087115,01100310
52.5321669_13.3928056,01100415
52.4459846_13.504967,09100407
52.4469026_13.5073263,09100408
52.4745666_13.339537,07300618
52.4635275_13.5108153,09200510
52.5068537_13.4159908,01100313
52.4527405_13.5098159,09100408
52.4527895_13.509878,09100408
52.4527005_13.5097905,09100408
52.4526774_13.5097629,09100408
52.5102369_13.3961423,01100207
52.4846824_13.4284886,08100314
52.4846718_13.4285262,08100314
52.5113015_13.3977506,01100207
52.4679956_13.4307137,08100104
52.4662825_13.4857736,09100304
52.4664934_13.4853828,09100304
52.4566673_13.578319,09501939
52.4689692_13.3201741,07300516
52.5092967_13.613895,10400939
52.5246191_13.2993911,04300517
52.4878622_13.3372958,07200307
52.4872768_13.336671,04501153
52.5442091_13.2371007,05300737
52.5239738_13.4800041,11300620
52.4527226_13.5098,09100408
52.5407412_13.4866016,11200513
52.5318353_13.4696536,11300616
52.5275552_13.4685134,11300618
52.4893898_13.4505704,09100101
52.5105088_13.3959459,01100207
52.4815485_13.3190694,04501148
52.4865543_13.3314064,04501153
52.5431994_13.4423197,03601449
52.5071247_13.3947881,02100102
52.5633045_13.3287743,12200309
52.5668918_13.3170343,12200309
52.5701291_13.3213944,12200309
52.4815398_13.3289844,04501151
52.5104923_13.2716035,04200310
52.5306975_13.3841248,01100415
52.5117692_13.3868843,01100207
52.521847_13.4098188,01100310
52.519834_13.4111159,01100310
52.5133809_13.4053524,01100312
52.5268708_13.5425973,10100312
52.5276071_13.5421939,10100312
52.5204665_13.5558118,10300731
52.5264625_13.3501221,01200625
52.54973_13.3498263,01400938
52.5069033_13.3218338,04300624
52.4818892_13.440147,08100312
52.4803687_13.4394937,08100415
52.549263_13.4133047,03601142
52.5509103_13.4079077,03601141
52.4123291_13.5725477,09301024
52.4905931_13.456649,09100101
52.5241575_13.4800051,11300620
52.517681_13.5829,10200629
52.5111499_13.6121832,10400939
52.509361_13.6138214,10400939
52.5071368_13.592044,10400836
52.5360082_13.4270624,03701658
52.5372848_13.1879163,05100316
52.4985391_13.3071113,04500939
52.4789497_13.4451781,08100415
52.6128103_13.2315014,12400617
52.607565_13.2348292,12400619
52.4935361_13.4134932,02200213
52.507579_13.414104,01100313
52.4322633_13.2196207,06400838
52.4271388_13.216597,06400736
52.4327628_13.7098785,09501838
52.543989_13.3735976,01300836
52.5320913_13.1981714,05200629
52.5366282_13.2052104,05100316
52.5376866_13.2060246,05100316
52.5376635_13.2036654,05100316
52.542908_13.2059594,05100315
52.5211632_13.1970215,05200630
52.5208942_13.1948184,05200630
52.5254705_13.1971411,05200631
52.4678648_13.4421953,08100209
52.4889422_13.3939616,02200211
52.5356492_13.1956671,05100316
52.5217984_13.198061,05200631
52.5133802_13.6120014,10400938
52.5236295_13.386715,01100308
52.4671189_13.4886389,09100304
52.512828_13.1833779,05200634
52.4364093_13.3464079,06200313
52.517377_13.4686866,02500728
52.5144491_13.4652178,02500831
52.5144752_13.4648596,02500831
52.4825451_13.526263,11501340
52.5467539_13.2094458,05100313
52.5678242_13.5724583,10100103
52.5643537_13.4445534,03300516
52.4163173_13.3997542,07601442
52.5473903_13.1871238,05100210
52.4564263_13.3209201,06100102
52.5953568_13.3351509,12500926
52.4997043_13.4969744,11400928
52.4125676_13.359647,07601340
52.4675849_13.3308517,07300516
52.4672318_13.3279955,07300516
52.5249401_13.1424401,05200524
52.5463569_13.3586662,01400942
52.5054076_13.5142084,11401137
52.4274299_13.3262036,06200422
52.4286915_13.3289561,06200422
52.4920349_13.4194693,02200213
52.4801897_13.3428141,07200308
52.5057922_13.5128096,11400930
52.5028212_13.3167347,04501041
52.4236416_13.3978849,07501134
52.4752159_13.2899562,04400831
52.5667802_13.4155075,03400830
52.4578484_13.2924415,06400843
52.5355836_13.4063535,01100416
52.5015083_13.3110277,04501040
52.5235603_13.450092,02500726
52.5351745_13.3988143,01100416
52.4479601_13.3849712,07501030
52.5268409_13.4141481,01100310
52.4912774_13.3447676,07200307
52.4866004_13.3565305,07200409
52.497907_13.2973176,04500938
52.5260065_13.3022696,04300517
52.5214676_13.4496352,02400522
52.4565269_13.319862,06100101
52.4332816_13.5362695,09200715
52.4317485_13.5373807,09200715
52.5174584_13.4428803,02400522
52.5267866_13.4149448,01100310
52.5361217_13.2754707,05300841
52.5274856_13.3978184,01100309
52.5189866_13.4155159,01100311
52.5218636_13.4107221,01100310
52.5207833_13.5917073,10200630
52.5178278_13.4294411,02400623
52.4130862_13.3638844,07601237
52.5031924_13.3883155,02100102
52.5088216_13.4612497,02500833
52.5062364_13.4658756,02500834
52.551654_13.3669194,01401049
52.5498675_13.3686632,01401044
52.4776537_13.4258598,08100102
52.4773102_13.4229686,08100102
52.5528911_13.4058278,03601140
52.507096_13.3063256,04300623
52.5068886_13.3234474,04300624
52.5433846_13.5712888,10100316
52.429272_13.3228567,06200421
52.4317492_13.3374668,06200314
52.4415204_13.2986338,06300633
52.4380311_13.233166,06400839
52.5060889_13.3140939,04300624
52.4544874_13.3238828,06100207
52.4845367_13.3847889,07400720
52.5495274_13.4153133,03601243
52.5014402_13.4559559,02500835
52.5270388_13.3302792,01200521
52.5242051_13.3343198,01200522
52.547683_13.4146196,03601346
52.5185603_13.3879579,01100206
52.5247199_13.3794578,01100308
52.4590312_13.5255932,09200511
52.4977192_13.2927797,04500937
52.4976209_13.2956562,04500938
52.5047368_13.4953236,11400929
52.6066817_13.4199092,03200310
52.4957099_13.2976849,04500938
52.5618492_13.2069484,05100105
52.5053398_13.5582606,10300733
52.4592786_13.5795409,09502043
52.4941966_13.4356179,02300418
52.5495695_13.5770672,10100207
52.5576682_13.2082963,05100104
52.5621448_13.2088093,05100103
52.4860593_13.3566766,07200410
52.5420046_13.4200711,03601347
52.5114912_13.3083188,04300621
52.5111671_13.3055221,04300623
52.5096216_13.3054736,04300623
52.5090254_13.3067193,04300623
52.55144_13.3827993,01300836
52.5120353_13.4967682,11300725
52.4414372_13.3157131,06300633
52.4476658_13.3150432,06300633
52.5255288_13.3050256,04300518
52.548636_13.5040553,11200411
52.4706903_13.441201,08100208
52.4512997_13.624489,09501737
52.4503297_13.6249106,09501737
52.499708_13.3912545,02100102
52.480346_13.4363242,08100415
52.4806677_13.435211,08100206
52.4814172_13.4341084,08100206
52.4850824_13.4266376,08100206
52.4810205_13.4336999,08100206
52.4773129_13.4384935,08100207
52.4734058_13.4405484,08100208
52.4759595_13.4265886,08100103
52.4794042_13.4257606,08100206
52.4699293_13.4631867,08100520
52.4740953_13.4496732,08100417
52.4669292_13.3859911,07400927
52.4568204_13.3844542,07400927
52.4466168_13.3852622,07501030
52.4461252_13.385909,07501031
52.4451968_13.3856432,07501030
52.4665033_13.4316536,08100105
52.4639518_13.4336361,08100209
52.4919031_13.3942991,02200210
52.4971815_13.2926384,04500938
52.4564405_13.4372988,08200623
52.4533259_13.438621,08200623
52.5001376_13.3065427,04500936
52.4997229_13.4448618,02300419
52.4901283_13.4235773,02200213
52.546825_13.4126429,03601142
52.5329218_13.4122894,03701554
52.5359237_13.4743188,11200514
52.4421581_13.2408947,06400839
52.5280106_13.4679731,11300618
52.558703_13.413785,03400827
52.569669_13.4033014,03400722
52.5152094_13.4853643,11300724
52.452556_13.5094857,09100408
52.4458331_13.5060772,09100408
52.4412581_13.4588411,08401138
52.4426146_13.4568396,08401138
52.570789_13.410343,03400723
52.5449696_13.3686333,01401043
52.491228_13.4234937,08100310
52.4966636_13.4199367,02300417
52.5816372_13.4045453,03200207
52.5595433_13.3354795,01400937
52.545171_13.3608309,01401047
52.5241148_13.1973279,05200630
52.5164022_13.4406999,02400624
52.5721364_13.4168547,03400723
52.4559146_13.3796436,07400825
52.5365149_13.603422,10200421
52.468338_13.4305501,08100104
52.502178_13.4290863,02300315
52.4857173_13.4660642,09100202
52.4010732_13.5617695,09301025
52.5920493_13.3830878,03400618
52.4157499_13.1456517,06400735
52.4642316_13.4857268,09100304
52.4845855_13.4346685,08100312
52.4943559_13.3835242,02200208
52.46018_13.4350711,08200624
52.4773766_13.2811924,04400727
52.4609874_13.38514,07400927
52.5898484_13.2842663,12200515
52.5876355_13.2860212,12200515
52.5120981_13.3105177,04300621
52.4728776_13.3071455,04400833
52.4745877_13.3146434,04400835
52.4195999_13.5403651,09300920
52.4247473_13.5276421,09300920
52.4565863_13.5089986,09200613
52.4473124_13.5758981,09401534
52.4866689_13.2975626,04400727
52.4581201_13.5786266,09501939
52.5181103_13.496335,11300725
52.5069259_13.2917165,04300415
52.5106517_13.288557,04300414
52.4215579_13.3702571,07601237
52.499528_13.5073798,11401136
52.5499687_13.3891501,01300733
52.5501264_13.384973,01300836
52.5503414_13.3855631,01300733
52.4193408_13.3684082,07601237
52.386944_13.3954661,07601546
52.3868901_13.3997371,07601544
52.5420876_13.3701655,01300836
52.3865399_13.404185,07601544
52.549429_13.4552918,03500935
52.549273_13.4562375,03500936
52.5487495_13.4506766,03500935
52.4386509_13.2155816,06400838
52.4352813_13.3437222,06200313
52.5245938_13.4032424,01100309
52.5492948_13.353572,01400942
52.4874834_13.4238942,02200212
52.550241_13.4142615,03601243
52.4292565_13.4536256,08300934
52.42958_13.4570794,08300934
52.3865161_13.4066989,07601544
52.5200009_13.4793952,11300722
52.5161624_13.4787925,11300722
52.4373715_13.4477689,08200727
52.55057_13.3842488,01300836
52.5136166_13.5179566,11401032
52.5137587_13.5198414,11401033
52.6331147_13.2887685,12400720
52.412393_13.3208889,06200423
52.4767049_13.288994,04400830
52.5060983_13.4957547,11400929
52.5539606_13.3923404,01300733
52.5265328_13.3357313,01200521
52.5268142_13.3365504,01200520
52.5034922_13.3429298,07100101
52.5183557_13.3228681,04300620
52.523569_13.3363347,01200522
52.4488384_13.3038018,06300629
52.5410448_13.4403303,03601449
52.4144688_13.2659311,06300528
52.4234139_13.2419523,06300524
52.5325457_13.1556432,05200423
52.541849_13.3503744,01401046
52.4607968_13.3241522,06100102
52.5130881_13.3048087,04300621
52.5172034_13.3043479,04300621
52.4780536_13.2821088,04400727
52.5080757_13.3018276,04300416
52.4886003_13.3013735,04500939
52.5379148_13.2799585,04100101
52.5123167_13.2653691,04200310
52.5117263_13.2679732,04200310
52.510638_13.2698479,04200310
52.5191931_13.2572734,04200309
52.5158753_13.2609904,04200310
52.5160655_13.2616014,04200308
52.4497045_13.2530168,06400840
52.504119_13.5124502,11401136
52.4977903_13.3609228,07100103
52.58365_13.301616,12500825
52.5235741_13.5438535,10100312
52.5239265_13.4623091,03601453
52.5185444_13.2787702,04200308
52.5480636_13.2013519,05100314
52.5044892_13.3075551,04501040
52.6208593_13.3136912,12400723
52.4576143_13.3217071,06100102
52.4580136_13.3299507,06100208
52.4681087_13.3320271,07300618
52.4041242_13.5072138,08401245
52.4201063_13.4920406,08401243
52.4292698_13.4779131,08401241
52.4866223_13.3386726,07200307
52.4729719_13.2991581,04400832
52.4888204_13.3224732,04501147
52.4901513_13.3227162,04501147
52.5103771_13.2975749,04300416
52.5063159_13.2842068,04300415
52.4931996_13.3667198,07100206
52.4254275_13.4630198,08300935
52.5268005_13.478518,11300617
52.4994495_13.3637956,07100205
52.4335093_13.3598231,06200316
52.5802494_13.3979998,03200206
52.5894147_13.4014334,03200205
52.5714517_13.4108555,03400724
52.4870402_13.5749614,10400837
52.5657093_13.397257,03400721
52.4321449_13.2591411,06300526
52.4904307_13.4094009,02200212
52.4382284_13.5480046,09200717
52.4360165_13.543222,09200716
52.5743966_13.3595153,12100103
52.573665_13.3594452,12100103
52.5028987_13.4129908,02100104
52.4908644_13.4158532,02200212
52.4919934_13.4137912,02200213
52.5544002_13.4317943,03500934
52.4979101_13.340083,07100101
52.4589046_13.3223417,06100102
52.5359441_13.4218153,03701555
52.4509538_13.3409295,06100204
52.5678366_13.5256044,11100203
52.5648301_13.5075743,11100307
52.5673914_13.5180117,11100204
52.5323547_13.3509335,01200623
52.4429005_13.2960084,06300634
52.5187383_13.342953,01200629
52.4646654_13.3261851,06100103
52.4992782_13.4196742,02300314
52.4414305_13.5873859,09401431
52.4119945_13.4022416,07601442
52.5506076_13.3630015,01401049
52.5353861_13.2863661,04100101
52.5555383_13.5592685,10100208
52.5121401_13.4551452,02500833
52.5270341_13.33413,01200519
52.4981158_13.384792,02200208
52.511747_13.2975184,04300414
52.484367_13.4434517,08100312
52.4391125_13.2153565,06400838
52.5122639_13.3903812,01100206
52.6171891_13.4903858,03300411
52.5136594_13.4731765,02500832
52.4372593_13.3451962,06200313
52.4196142_13.1575816,06400735
52.4180116_13.436734,08200832
52.4976442_13.4306508,02300417
52.4743541_13.2944008,04400832
52.535795_13.4961485,11200514
52.5511687_13.163271,05100208
52.5475503_13.1771981,05100211
52.4363152_13.2608479,06400841
52.4107881_13.2617669,06300525
52.4344191_13.2604293,06300526
52.4375339_13.2615692,06400841
52.5010849_13.4083406,02100105
52.5277137_13.5386173,10100312
52.4903456_13.4277648,08100311
52.6339256_13.2896726,12400721
52.6325774_13.2869838,12400720
52.5440277_13.4416805,03601245
52.5774369_13.2791669,12200413
52.5136253_13.2956492,04300413
52.4388221_13.380108,07501029
52.5103045_13.2826523,04200311
52.5102306_13.2814283,04200311
52.4787595_13.5243036,11501341
52.5543245_13.3456342,01400939
52.4805013_13.6013424,10400941
52.5501219_13.3530389,01401048
52.5043326_13.4096148,02100104
52.5885653_13.2843949,12200515
52.5895474_13.2826806,12200515
52.5237553_13.4398917,02400521
52.5405418_13.3938688,01300835
52.5380192_13.3854708,01300835
52.4920432_13.3869021,02200209
52.4553026_13.5770429,09501939
52.444918_13.5747201,09401534
52.427899_13.5848235,09401329
52.4973391_13.5217595,11401137
52.5424964_13.2388868,05300737
52.533075_13.4221508,03701659
52.557697_13.2189479,05100104
52.4824434_13.3497166,07200410
52.4370757_13.388732,07501134
52.5369189_13.2672695,05300841
52.5369057_13.2684032,05300841
52.4885983_13.3390663,07200307
52.532136_13.431803,03701660
52.5060706_13.5582187,10300733
52.5090106_13.451441,02500834
52.4846388_13.4285441,08100314
52.5260899_13.3875545,01100309
52.4460352_13.372337,07501029
52.4460263_13.329341,06100206
52.4513152_13.269836,06400842
52.6097315_13.3294059,12500928
52.581118_13.4024597,03200206
52.4231693_13.3137602,06200421
52.4268932_13.3036661,06300632
52.4988803_13.4203076,02300417
52.5881829_13.4282736,03200207
52.4174336_13.3059616,06200420
52.4939436_13.4601281,09100101
52.595082_13.3333432,12500926
52.4367426_13.4564982,08401139
52.4385108_13.2707693,06400841
52.5483468_13.3562137,01401048
52.5101873_13.4511485,02400624
52.4652856_13.3104944,06100101
52.471767_13.3235696,07300515
52.3981287_13.3914745,07601544
52.5286228_13.4714754,11300617
52.4300081_13.1949978,06400737
52.5708343_13.5635073,10100101
52.4184421_13.496804,08401243
52.5603111_13.4591942,03501037
52.4870726_13.2640301,04400728
52.5636023_13.3910866,01300731
52.532715_13.43824,03701660
52.5461931_13.4455087,03601245
52.4987789_13.3248652,04501045
52.4957807_13.3242479,04501045
52.4967633_13.3198452,04501044
52.5000244_13.3305311,04501045
52.4970403_13.3234022,04501044
52.6360319_13.4934176,03100103
52.518856_13.2898547,04300413
52.5152489_13.290931,04300413
52.4674061_13.4318149,08100209
52.4951332_13.4204287,02200213
52.4257157_13.4838189,08401241
52.5249854_13.5581377,10300731
52.5345031_13.5521929,10100314
52.5211516_13.5874121,10200629
52.4227979_13.4754642,08301037
52.5730689_13.5049041,11100206
52.4467545_13.3418127,06100206
52.4481027_13.3397351,06100206
52.5302571_13.3359327,01200519
52.4996926_13.3125891,04501043
52.4983773_13.311957,04501043
52.4963688_13.3110344,04501043
52.5368301_13.2024674,05100316
52.506761_13.398262,02100103
52.5094033_13.2223693,04200204
52.56849_13.5108472,11100206
52.5688682_13.5162437,11100205
52.5243574_13.3522408,01200626
52.4531286_13.1422529,05400943
52.5035594_13.3444884,07100101
52.4684978_13.4427459,08100209
52.498265_13.3492398,07100102
52.6065358_13.3192004,12500928
52.4766287_13.6007627,10400941
52.5696336_13.3297842,12200307
52.5101677_13.2724807,04200310
